,area_id,area_type,year,Aggravated assault,All Crimes,Burglary,Larceny,Motor vehicle theft,Murder and nonnegligent manslaughter,Property crime,Rape (revised definition),Robbery,Violent crime,City,State
45850,1600000US4069350,region.place,2014,0.0,40.0,3.0,15.0,1.0,0,19.0,0.0,1.0,1.0,Spiro,OK
45851,1600000US4023450,region.place,2013,0.0,10.0,1.0,4.0,0.0,0,5.0,0.0,0.0,0.0,Elgin,OK
45852,1600000US4023450,region.place,2014,0.0,8.0,0.0,3.0,1.0,0,4.0,0.0,0.0,0.0,Elgin,OK
45877,1600000US4082400,region.place,2013,0.0,44.0,10.0,9.0,2.0,0,21.0,1.0,0.0,1.0,Wynnewood,OK
45878,1600000US4082400,region.place,2014,0.0,52.0,9.0,11.0,6.0,0,26.0,0.0,0.0,0.0,Wynnewood,OK
45885,1600000US4036000,region.place,2013,0.0,34.0,4.0,11.0,2.0,0,17.0,0.0,0.0,0.0,Hooker,OK
45913,1600000US4014300,region.place,2014,0.0,22.0,2.0,7.0,2.0,0,11.0,0.0,0.0,0.0,Chouteau,OK
45960,1600000US4015800,region.place,2014,0.0,16.0,0.0,7.0,0.0,0,7.0,1.0,0.0,1.0,Coalgate,OK
45978,1600000US4012050,region.place,2014,0.0,26.0,8.0,5.0,0.0,0,13.0,0.0,0.0,0.0,Carnegie,OK
45986,1600000US4013700,region.place,2013,0.0,58.0,7.0,19.0,2.0,0,28.0,1.0,0.0,1.0,Chelsea,OK
45996,1600000US4016450,region.place,2014,0.0,34.0,4.0,13.0,0.0,0,17.0,0.0,0.0,0.0,Comanche,OK
46005,1600000US4024850,region.place,2014,0.0,18.0,3.0,6.0,0.0,0,9.0,0.0,0.0,0.0,Fairfax,OK
46012,1600000US4016050,region.place,2013,0.0,24.0,3.0,9.0,0.0,0,12.0,0.0,0.0,0.0,Colbert,OK
46038,1600000US4039900,region.place,2013,0.0,4.0,1.0,1.0,0.0,0,2.0,0.0,0.0,0.0,Kingston,OK
46066,1600000US4049400,region.place,2014,0.0,34.0,8.0,8.0,0.0,0,16.0,1.0,0.0,1.0,Morris,OK
46083,1600000US4004750,region.place,2014,0.0,16.0,4.0,4.0,0.0,0,8.0,0.0,0.0,0.0,Beaver,OK
46092,1600000US4070800,region.place,2014,0.0,18.0,3.0,2.0,3.0,0,8.0,0.0,1.0,1.0,Stratford,OK
46101,1600000US4043500,region.place,2014,0.0,12.0,1.0,5.0,0.0,0,6.0,0.0,0.0,0.0,Locust Grove,OK
46110,1600000US4068400,region.place,2014,0.0,12.0,1.0,4.0,1.0,0,6.0,0.0,0.0,0.0,Snyder,OK
46118,1600000US4018250,region.place,2013,0.0,54.0,18.0,9.0,0.0,0,27.0,0.0,0.0,0.0,Crescent,OK
46119,1600000US4018250,region.place,2014,0.0,60.0,15.0,14.0,1.0,0,30.0,0.0,0.0,0.0,Crescent,OK
46137,1600000US4002300,region.place,2014,0.0,34.0,5.0,12.0,0.0,0,17.0,0.0,0.0,0.0,Apache,OK
46172,1600000US4064300,region.place,2013,0.0,8.0,1.0,2.0,0.0,0,3.0,1.0,0.0,1.0,Rush Springs,OK
46173,1600000US4064300,region.place,2014,0.0,4.0,0.0,2.0,0.0,0,2.0,0.0,0.0,0.0,Rush Springs,OK
46188,1600000US4020650,region.place,2013,0.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,Dibble,OK
46189,1600000US4020650,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Dibble,OK
46194,1600000US4026850,region.place,2013,0.0,24.0,4.0,7.0,1.0,0,12.0,0.0,0.0,0.0,Forest Park,OK
46195,1600000US4026850,region.place,2014,0.0,18.0,4.0,4.0,0.0,1,8.0,0.0,0.0,1.0,Forest Park,OK
46239,1600000US4054000,region.place,2014,0.0,34.0,8.0,7.0,2.0,0,17.0,0.0,0.0,0.0,Oilton,OK
46246,1600000US4044500,region.place,2013,0.0,22.0,6.0,4.0,1.0,0,11.0,0.0,0.0,0.0,Luther,OK
46255,1600000US4080500,region.place,2013,0.0,4.0,2.0,0.0,0.0,0,2.0,0.0,0.0,0.0,Wetumka,OK
46264,1600000US4007300,region.place,2013,0.0,20.0,5.0,4.0,1.0,0,10.0,0.0,0.0,0.0,Boise City,OK
46265,1600000US4007300,region.place,2014,0.0,46.0,1.0,18.0,2.0,0,21.0,2.0,0.0,2.0,Boise City,OK
46273,1600000US4007500,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Boley,OK
46274,1600000US4007500,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Boley,OK
46289,1600000US4026350,region.place,2013,0.0,8.0,0.0,4.0,0.0,0,4.0,0.0,0.0,0.0,Fletcher,OK
46297,1600000US4055750,region.place,2013,0.0,28.0,3.0,11.0,0.0,0,14.0,0.0,0.0,0.0,Oologah,OK
46298,1600000US4055750,region.place,2014,0.0,12.0,3.0,2.0,1.0,0,6.0,0.0,0.0,0.0,Oologah,OK
46307,1600000US4079350,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Waynoka,OK
46313,1600000US4073100,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Texhoma,OK
46340,1600000US4063350,region.place,2014,0.0,46.0,4.0,17.0,2.0,0,23.0,0.0,0.0,0.0,Ringling,OK
46344,1600000US4020500,region.place,2013,0.0,14.0,3.0,3.0,0.0,0,6.0,1.0,0.0,1.0,Dewar,OK
46345,1600000US4020500,region.place,2014,0.0,4.0,1.0,0.0,1.0,0,2.0,0.0,0.0,0.0,Dewar,OK
46350,1600000US4001400,region.place,2013,0.0,2.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,Allen,OK
46351,1600000US4001400,region.place,2014,0.0,18.0,2.0,6.0,1.0,0,9.0,0.0,0.0,0.0,Allen,OK
46354,1600000US4052100,region.place,2013,0.0,14.0,2.0,4.0,1.0,0,7.0,0.0,0.0,0.0,Ninnekah,OK
46355,1600000US4052100,region.place,2014,0.0,6.0,2.0,1.0,0.0,0,3.0,0.0,0.0,0.0,Ninnekah,OK
46381,1600000US4076650,region.place,2014,0.0,12.0,1.0,5.0,0.0,0,6.0,0.0,0.0,0.0,Valliant,OK
46384,1600000US4052600,region.place,2013,0.0,6.0,3.0,0.0,0.0,0,3.0,0.0,0.0,0.0,North Enid,OK
46385,1600000US4052600,region.place,2014,0.0,8.0,0.0,3.0,1.0,0,4.0,0.0,0.0,0.0,North Enid,OK
46390,1600000US4068600,region.place,2013,0.0,12.0,2.0,4.0,0.0,0,6.0,0.0,0.0,0.0,South Coffeyville,OK
46396,1600000US4066250,region.place,2014,0.0,38.0,6.0,13.0,0.0,0,19.0,0.0,0.0,0.0,Seiling,OK
46403,1600000US4014900,region.place,2013,0.0,2.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,Clayton,OK
46404,1600000US4014900,region.place,2014,0.0,6.0,2.0,1.0,0.0,0,3.0,0.0,0.0,0.0,Clayton,OK
46406,1600000US4012650,region.place,2014,0.0,14.0,1.0,5.0,1.0,0,7.0,0.0,0.0,0.0,Cashion,OK
46412,1600000US4036150,region.place,2014,0.0,8.0,0.0,3.0,1.0,0,4.0,0.0,0.0,0.0,Howe,OK
46413,1600000US4011600,region.place,2013,0.0,32.0,13.0,3.0,0.0,0,16.0,0.0,0.0,0.0,Canton,OK
46414,1600000US4011600,region.place,2014,0.0,6.0,1.0,1.0,0.0,0,2.0,1.0,0.0,1.0,Canton,OK
46422,1600000US4012100,region.place,2014,0.0,28.0,2.0,9.0,3.0,0,14.0,0.0,0.0,0.0,Carney,OK
46425,1600000US4040700,region.place,2013,0.0,12.0,2.0,4.0,0.0,0,6.0,0.0,0.0,0.0,Lahoma,OK
46426,1600000US4040700,region.place,2014,0.0,6.0,1.0,2.0,0.0,0,3.0,0.0,0.0,0.0,Lahoma,OK
46433,1600000US4078700,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Washington,OK
46441,1600000US4082200,region.place,2013,0.0,20.0,2.0,7.0,0.0,0,9.0,1.0,0.0,1.0,Wright City,OK
46442,1600000US4082200,region.place,2014,0.0,18.0,1.0,6.0,2.0,0,9.0,0.0,0.0,0.0,Wright City,OK
46459,1600000US4036400,region.place,2013,0.0,6.0,1.0,2.0,0.0,0,3.0,0.0,0.0,0.0,Hulbert,OK
46471,1600000US4000100,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Achille,OK
46472,1600000US4000100,region.place,2014,0.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,Achille,OK
46478,1600000US4074550,region.place,2014,0.0,2.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,Tryon,OK
46483,1600000US4044950,region.place,2013,0.0,2.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,McCurtain,OK
46487,1600000US4065650,region.place,2013,0.0,12.0,1.0,5.0,0.0,0,6.0,0.0,0.0,0.0,Sawyer,OK
46488,1600000US4065650,region.place,2014,0.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,Sawyer,OK
46494,1600000US4068950,region.place,2013,0.0,4.0,1.0,0.0,1.0,0,2.0,0.0,0.0,0.0,Sparks,OK
46495,1600000US4068950,region.place,2014,0.0,4.0,1.0,1.0,0.0,0,2.0,0.0,0.0,0.0,Sparks,OK
46501,1600000US4070500,region.place,2013,0.0,8.0,3.0,1.0,0.0,0,4.0,0.0,0.0,0.0,Stonewall,OK
46503,1600000US4041350,region.place,2013,0.0,2.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,Lamont,OK
46504,1600000US4041350,region.place,2014,0.0,20.0,2.0,8.0,0.0,0,10.0,0.0,0.0,0.0,Lamont,OK
46509,1600000US4047350,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Medicine Park,OK
46526,1600000US4070850,region.place,2013,0.0,12.0,1.0,4.0,1.0,0,6.0,0.0,0.0,0.0,Stringtown,OK
46527,1600000US4070850,region.place,2014,0.0,10.0,0.0,5.0,0.0,0,5.0,0.0,0.0,0.0,Stringtown,OK
46542,1600000US4011550,region.place,2013,0.0,12.0,2.0,4.0,0.0,0,6.0,0.0,0.0,0.0,Caney,OK
46543,1600000US4011550,region.place,2014,0.0,20.0,5.0,5.0,0.0,0,10.0,0.0,0.0,0.0,Caney,OK
47189,1600000US4222264,region.place,2013,0.0,98.0,11.0,35.0,3.0,0,49.0,0.0,0.0,0.0,Economy,PA
47190,1600000US4222264,region.place,2014,0.0,196.0,9.0,83.0,1.0,0,93.0,2.0,3.0,5.0,Economy,PA
47323,1600000US4261328,region.place,2013,0.0,232.0,13.0,97.0,5.0,0,115.0,0.0,1.0,1.0,Pleasant Hills,PA
47373,1600000US4211000,region.place,2014,0.0,128.0,5.0,57.0,0.0,0,62.0,0.0,2.0,2.0,Camp Hill,PA
47459,1600000US4233088,region.place,2013,0.0,148.0,7.0,62.0,3.0,0,72.0,0.0,2.0,2.0,Hatboro,PA
47755,1600000US4262920,region.place,2014,0.0,110.0,6.0,47.0,1.0,0,54.0,1.0,0.0,1.0,Punxsutawney,PA
47799,1600000US4235224,region.place,2014,0.0,140.0,5.0,62.0,0.0,0,67.0,1.0,2.0,3.0,Hollidaysburg,PA
47992,1600000US4215192,region.place,2014,0.0,102.0,7.0,44.0,0.0,0,51.0,0.0,0.0,0.0,Collegeville,PA
48082,1600000US4240656,region.place,2014,0.0,216.0,11.0,85.0,1.0,0,97.0,4.0,7.0,11.0,Kutztown,PA
48249,1600000US4221688,region.place,2013,0.0,132.0,5.0,59.0,1.0,0,65.0,0.0,1.0,1.0,East Petersburg,PA
48398,1600000US4200676,region.place,2013,0.0,178.0,4.0,82.0,1.0,0,87.0,1.0,1.0,2.0,Aldan,PA
48424,1600000US4216256,region.place,2014,0.0,4.0,0.0,1.0,0.0,0,1.0,1.0,0.0,1.0,Cornwall,PA
48476,1600000US4212504,region.place,2013,0.0,38.0,1.0,18.0,0.0,0,19.0,0.0,0.0,0.0,Chalfont,PA
48477,1600000US4212504,region.place,2014,0.0,30.0,1.0,12.0,1.0,0,14.0,1.0,0.0,1.0,Chalfont,PA
48499,1600000US4270880,region.place,2013,0.0,126.0,15.0,47.0,1.0,0,63.0,0.0,0.0,0.0,Sinking Spring,PA
48544,1600000US4241768,region.place,2014,0.0,90.0,7.0,33.0,3.0,0,43.0,1.0,1.0,2.0,Laureldale,PA
48549,1600000US4211472,region.place,2013,0.0,146.0,17.0,54.0,0.0,0,71.0,1.0,1.0,2.0,Carroll Valley,PA
48621,1600000US4249920,region.place,2013,0.0,184.0,18.0,70.0,0.0,0,88.0,1.0,3.0,4.0,Millvale,PA
48693,1600000US4258696,region.place,2014,0.0,56.0,5.0,21.0,2.0,0,28.0,0.0,0.0,0.0,Pen Argyl,PA
48763,1600000US4206904,region.place,2014,0.0,140.0,11.0,58.0,1.0,0,70.0,0.0,0.0,0.0,Blairsville,PA
48792,1600000US4237000,region.place,2013,0.0,58.0,7.0,20.0,2.0,0,29.0,0.0,0.0,0.0,Ingram,PA
48808,1600000US4222144,region.place,2014,0.0,152.0,25.0,47.0,3.0,0,75.0,1.0,0.0,1.0,Ebensburg,PA
48837,1600000US4278448,region.place,2014,0.0,202.0,5.0,96.0,0.0,0,101.0,0.0,0.0,0.0,Union City,PA
48845,1600000US4233772,region.place,2013,0.0,212.0,7.0,95.0,3.0,0,105.0,0.0,1.0,1.0,Hemlock Farms,PA
48846,1600000US4233772,region.place,2014,0.0,304.0,3.0,148.0,1.0,0,152.0,0.0,0.0,0.0,Hemlock Farms,PA
48911,1600000US4216128,region.place,2014,0.0,114.0,10.0,46.0,0.0,0,56.0,0.0,1.0,1.0,Coplay,PA
48977,1600000US4253296,region.place,2014,0.0,128.0,6.0,56.0,0.0,0,62.0,0.0,2.0,2.0,New Britain,PA
49002,1600000US4275248,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Summit Hill,PA
49027,1600000US4281808,region.place,2014,0.0,18.0,2.0,6.0,1.0,0,9.0,0.0,0.0,0.0,Wayne Heights,PA
49035,1600000US4231368,region.place,2014,0.0,18.0,3.0,6.0,0.0,0,9.0,0.0,0.0,0.0,Greenwood,PA
49108,1600000US4252016,region.place,2014,0.0,52.0,4.0,14.0,0.0,0,18.0,0.0,8.0,8.0,Mountville,PA
49134,1600000US4203320,region.place,2013,0.0,92.0,9.0,37.0,0.0,0,46.0,0.0,0.0,0.0,Aspinwall,PA
49135,1600000US4203320,region.place,2014,0.0,80.0,10.0,29.0,1.0,0,40.0,0.0,0.0,0.0,Aspinwall,PA
49196,1600000US4218768,region.place,2013,0.0,44.0,3.0,18.0,1.0,0,22.0,0.0,0.0,0.0,Delmont,PA
49290,1600000US4265256,region.place,2014,0.0,50.0,5.0,19.0,0.0,0,24.0,1.0,0.0,1.0,Roaring Spring,PA
49307,1600000US4210912,region.place,2013,0.0,14.0,0.0,6.0,0.0,0,6.0,0.0,1.0,1.0,Cambridge Springs,PA
49312,1600000US4216448,region.place,2013,0.0,20.0,1.0,9.0,0.0,0,10.0,0.0,0.0,0.0,Coudersport,PA
49350,1600000US4247968,region.place,2014,0.0,78.0,3.0,33.0,1.0,0,37.0,1.0,1.0,2.0,Marysville,PA
49374,1600000US4223616,region.place,2014,0.0,80.0,1.0,39.0,0.0,0,40.0,0.0,0.0,0.0,Emsworth,PA
49382,1600000US4258936,region.place,2014,0.0,40.0,2.0,15.0,0.0,0,17.0,1.0,2.0,3.0,Penndel,PA
49417,1600000US4228720,region.place,2013,0.0,94.0,13.0,31.0,3.0,0,47.0,0.0,0.0,0.0,Geistown,PA
49431,1600000US4221960,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,East Uniontown,PA
49432,1600000US4221960,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,East Uniontown,PA
49445,1600000US4214600,region.place,2013,0.0,6.0,3.0,0.0,0.0,0,3.0,0.0,0.0,0.0,Coaldale,PA
49446,1600000US4214600,region.place,2014,0.0,8.0,3.0,0.0,0.0,0,3.0,0.0,1.0,1.0,Coaldale,PA
49463,1600000US4286920,region.place,2014,0.0,16.0,1.0,7.0,0.0,0,8.0,0.0,0.0,0.0,Yardley,PA
